,year,county,dgCount,povPcnt,realMedInc,lfpr,lf_size
1130,2009,Manassas city,0.0,9.0,78460.48,0.9269274123895058,20468.0
1131,2010,Manassas city,0.0,11.7,74183.91,0.9299088489873996,20972.0
1132,2011,Manassas city,0.0,10.3,73389.36,0.9390786476542438,21403.0
1133,2012,Manassas city,0.0,10.7,71557.12,0.9440480168934728,21926.0
1134,2013,Manassas city,0.0,10.1,75723.16,0.9460935968117842,22238.0
1135,2014,Manassas city,0.0,9.8,76985.93,0.949823585255981,22100.0
1136,2015,Manassas city,0.0,9.6,76908.65,0.9584851513883528,21592.0
1137,2016,Manassas city,0.0,9.7,75755.63,0.9635230725885036,21566.0
1138,2017,Manassas city,0.0,8.7,77464.39,0.9663438878815622,21633.0
1139,2018,Manassas city,0.0,8.4,79141.0,0.9726283349145732,21769.0
1140,1999,Martinsville city,0.0,14.4,41500.45,0.9019302951094691,6830.0
1141,2000,Martinsville city,0.0,16.4,41966.23,0.9213650008452586,6747.0
1142,2001,Martinsville city,0.0,16.4,39638.69,0.9214136468545284,6617.0
1143,2002,Martinsville city,0.0,17.5,38760.41,0.8742239595235867,6508.0
1144,2003,Martinsville city,0.0,18.0,37959.93,0.8946782003968896,6318.0
1145,2004,Martinsville city,0.0,18.5,37672.96,0.8765400624300486,6023.0
1146,2005,Martinsville city,0.0,21.1,37495.58,0.8990675244254714,5946.0
1147,2006,Martinsville city,0.0,20.2,38141.09,0.9266737516386634,5838.0
1148,2007,Martinsville city,0.0,20.3,38634.75,0.9177146104198348,5920.0
1149,2008,Martinsville city,0.0,23.1,36011.95,0.8807301618905571,5929.0
1150,2009,Martinsville city,0.0,25.1,33199.87,0.8071737843257929,6208.0
1151,2010,Martinsville city,0.0,24.0,34495.05,0.8257127542072692,6136.0
1152,2011,Martinsville city,0.0,24.5,33821.31,0.8479921891188851,5902.0
1153,2012,Martinsville city,1.0,27.2,32378.04,0.8719595928898686,5746.0
1154,2013,Martinsville city,0.0,25.8,33520.62,0.8876436052837496,5700.0
1155,2014,Martinsville city,0.0,23.8,31821.06,0.9006243799868902,5542.0
1156,2015,Martinsville city,1.0,23.7,34490.29,0.9122782254467984,5356.0
1157,2016,Martinsville city,0.0,23.2,35851.97,0.9286357141536654,5157.0
1158,2017,Martinsville city,0.0,22.5,35303.1,0.937368217031544,5508.0
1159,2018,Martinsville city,0.0,24.7,33892.0,0.9534449949894336,5470.0
1160,1999,Mathews County,0.0,7.9,61998.19,0.9780734079864252,4647.0
1161,2000,Mathews County,0.0,8.7,63135.05,0.9779326203445282,4259.0
1162,2001,Mathews County,0.0,8.6,61087.38,0.9701848368920096,4355.0
1163,2002,Mathews County,0.0,8.9,62241.74,0.960106456465661,4424.0
1164,2003,Mathews County,0.0,8.7,61216.82,0.9680535515113168,4340.0
1165,2004,Mathews County,0.0,8.3,64082.68,0.9691695076573366,4299.0
1166,2005,Mathews County,0.0,8.1,65156.47,0.9696929852330228,4396.0
1167,2006,Mathews County,0.0,8.3,61235.48,0.9736305469075192,4455.0
1168,2007,Mathews County,0.0,8.1,66082.02,0.9744975806888526,4427.0
1169,2008,Mathews County,0.0,8.7,62131.78,0.964456954148838,4500.0
1170,2009,Mathews County,0.0,9.7,62388.5,0.9448432205022526,4335.0
1171,2010,Mathews County,0.0,10.2,61654.11,0.9365623101819756,4224.0
1172,2011,Mathews County,0.0,10.0,60547.62,0.934664986174984,4245.0
1173,2012,Mathews County,0.0,10.4,62510.99,0.9431238714922822,4175.0
1174,2013,Mathews County,0.0,10.5,59522.14,0.9492889489985415,4163.0
1175,2014,Mathews County,0.0,10.6,61864.79,0.9535629786383584,4121.0
1176,2015,Mathews County,0.0,10.2,59480.67,0.9578210866333144,4073.0
1177,2016,Mathews County,0.0,10.1,62197.35,0.9594884427957964,4034.0
1178,2017,Mathews County,0.0,9.7,60741.44,0.9628695741127976,4093.0
1179,2018,Mathews County,1.0,9.3,61764.0,0.9696046929342876,4122.0
1180,1999,Mecklenburg County,0.0,12.8,44909.69,0.9469386022496392,15039.0
1181,2000,Mecklenburg County,0.0,13.4,46123.37,0.9662964350911136,14247.0
1182,2001,Mecklenburg County,0.0,13.3,43321.05,0.9414846503694192,14173.0
1183,2002,Mecklenburg County,0.0,15.3,42429.02,0.8976906807503796,14088.0
1184,2003,Mecklenburg County,0.0,15.4,42264.23,0.9064791376755764,13610.0
1185,2004,Mecklenburg County,0.0,14.8,42362.42,0.9313372079997564,13015.0
1186,2005,Mecklenburg County,1.0,16.4,40969.3,0.9380513343249132,13193.0
1187,2006,Mecklenburg County,1.0,14.8,43154.99,0.946883422910998,13120.0
1188,2007,Mecklenburg County,0.0,16.0,44028.78,0.9494553960072096,13191.0
1189,2008,Mecklenburg County,0.0,17.4,43189.32,0.9346360871694036,13465.0
1190,2009,Mecklenburg County,0.0,18.8,40927.9,0.8909646582120146,14067.0
1191,2010,Mecklenburg County,0.0,20.2,40622.6,0.8865821115855638,14158.0
1192,2011,Mecklenburg County,0.0,19.0,40697.02,0.8961729395477199,14059.0
1193,2012,Mecklenburg County,0.0,19.9,41017.67,0.9057306784016546,13540.0
1194,2013,Mecklenburg County,1.0,17.1,41502.9,0.9068030288318836,12780.0
1195,2014,Mecklenburg County,0.0,21.1,40876.54,0.922735951054772,12619.0
1196,2015,Mecklenburg County,0.0,20.4,35665.72,0.9387656659200854,12513.0
1197,2016,Mecklenburg County,0.0,15.9,47953.66,0.9432130031127998,12445.0
1198,2017,Mecklenburg County,0.0,17.5,43305.53,0.9512768363477491,12736.0
1199,2018,Mecklenburg County,1.0,18.7,44832.0,0.9587713667517628,12668.0
1200,1999,Middlesex County,0.0,11.2,53622.51,0.9787529516079341,5098.0
1201,2000,Middlesex County,0.0,11.5,54693.55,0.978836570759126,4545.0
1202,2001,Middlesex County,0.0,11.2,52131.71,0.973317794709467,4632.0
1203,2002,Middlesex County,0.0,11.8,52203.11,0.966801692285856,4738.0
1204,2003,Middlesex County,0.0,11.6,52877.84,0.964827171872772,4837.0
1205,2004,Middlesex County,0.0,11.6,54113.4,0.9654547464306934,4860.0
1206,2005,Middlesex County,1.0,13.3,54156.56,0.96447449347544,5031.0
1207,2006,Middlesex County,0.0,12.7,54288.94,0.9679844410041236,5059.0
1208,2007,Middlesex County,0.0,12.2,55340.1,0.9699278585129516,5041.0
1209,2008,Middlesex County,0.0,12.4,66172.34,0.9616875739235136,5132.0
1210,2009,Middlesex County,0.0,13.8,53610.44,0.9334389804648692,5185.0
1211,2010,Middlesex County,0.0,13.6,52729.97,0.9281269069878924,5160.0
1212,2011,Middlesex County,0.0,12.8,51661.23,0.9350953967151452,5138.0
1213,2012,Middlesex County,0.0,14.8,52666.09,0.9392111228902149,5136.0
1214,2013,Middlesex County,0.0,15.5,51177.08,0.9446145861306692,5114.0
1215,2014,Middlesex County,1.0,14.4,51940.81,0.9494734253339226,5024.0
1216,2015,Middlesex County,0.0,12.8,55546.31,0.9574721297259609,4980.0
1217,2016,Middlesex County,0.0,14.2,52152.89,0.96132026745375,5021.0
1218,2017,Middlesex County,0.0,13.6,52790.23,0.9674948660987548,5315.0
1219,2018,Middlesex County,0.0,12.7,54871.0,0.9726202755103096,5230.0
1220,1999,Montgomery County,0.0,11.8,50990.37,0.9817699463205768,37763.0
1221,2000,Montgomery County,0.0,12.5,50303.91,0.9745358079087402,40823.0
1222,2001,Montgomery County,0.0,12.8,47478.28,0.9668097224909648,40953.0
1223,2002,Montgomery County,0.0,14.0,47057.82,0.959865308898285,41353.0
1224,2003,Montgomery County,0.0,15.2,47358.21,0.961816354051924,42530.0
1225,2004,Montgomery County,0.0,14.9,47066.54,0.9625316545477042,42395.0
1226,2005,Montgomery County,1.0,20.9,47501.71,0.9639190919128038,43121.0
1227,2006,Montgomery County,0.0,20.3,48434.81,0.9687797928946814,43558.0
1228,2007,Montgomery County,0.0,19.9,51025.36,0.9679342479552993,44293.0
1229,2008,Montgomery County,0.0,20.6,50478.93,0.9592505317463812,45878.0
1230,2009,Montgomery County,0.0,19.0,50196.36,0.930389411850911,45447.0
1231,2010,Montgomery County,0.0,20.5,49430.16,0.9292379867431968,47497.0
1232,2011,Montgomery County,1.0,22.5,49305.92,0.9365789435529891,48374.0
1233,2012,Montgomery County,0.0,23.3,46355.94,0.940475560066726,49165.0
1234,2013,Montgomery County,0.0,23.4,49692.48,0.943426853330008,49663.0
1235,2014,Montgomery County,0.0,24.8,46168.2,0.9488485793133271,49739.0
1236,2015,Montgomery County,1.0,20.8,54221.43,0.9567476391487744,49719.0
1237,2016,Montgomery County,1.0,20.3,53814.59,0.9581856236939408,49663.0
1238,2017,Montgomery County,0.0,23.0,55620.58,0.9624950493286732,49663.0
1239,2018,Montgomery County,0.0,24.1,52538.0,0.970061300792312,49859.0
1240,1999,Nelson County,0.0,10.3,53658.8,0.9785704032148248,7232.0
1241,2000,Nelson County,1.0,10.3,54928.97,0.976694586376243,7033.0
1242,2001,Nelson County,0.0,10.2,52693.3,0.967023827255968,7120.0
1243,2002,Nelson County,0.0,10.9,52506.84,0.96349346136205,7102.0
1244,2003,Nelson County,0.0,11.2,52991.44,0.9635321476355876,7143.0
1245,2004,Nelson County,0.0,10.4,53304.5,0.9631830119892631,7220.0
1246,2005,Nelson County,0.0,11.9,51781.02,0.967405914516462,7424.0
1247,2006,Nelson County,0.0,11.3,53386.29,0.9720918476348862,7715.0
1248,2007,Nelson County,0.0,11.4,55847.57,0.9731351397056908,7905.0
1249,2008,Nelson County,0.0,13.2,53255.64,0.9641948404587972,8078.0
1250,2009,Nelson County,0.0,12.7,52343.36,0.9360649480144198,8040.0
1251,2010,Nelson County,0.0,13.1,54671.31,0.9287498395994672,7574.0
1252,2011,Nelson County,0.0,13.6,51531.43,0.9366585374078008,7604.0
1253,2012,Nelson County,0.0,14.1,51754.47,0.9417004939448208,7464.0
1254,2013,Nelson County,0.0,15.8,49655.77,0.9448307209160102,7357.0
1255,2014,Nelson County,0.0,13.4,51043.65,0.9506814609203724,7386.0
1256,2015,Nelson County,0.0,13.9,52593.42,0.9592519180632608,7266.0
1257,2016,Nelson County,0.0,12.6,56702.67,0.9635427695971688,7226.0
1258,2017,Nelson County,1.0,13.2,55280.49,0.9650649783074864,7284.0
1259,2018,Nelson County,1.0,12.3,56690.0,0.9684864618506884,7318.0
1260,1999,New Kent County,0.0,5.1,79934.86,0.9808289921134212,6938.0
1261,2000,New Kent County,0.0,5.1,80613.18,0.9815761018571116,7299.0
1262,2001,New Kent County,0.0,5.2,78344.71,0.9698298730845791,7537.0
1263,2002,New Kent County,0.0,5.7,79379.63,0.9636136987816518,7718.0
1264,2003,New Kent County,0.0,5.6,79658.92,0.9630291801303849,8017.0
1265,2004,New Kent County,0.0,5.5,81290.7,0.9651863804001324,8372.0
1266,2005,New Kent County,0.0,5.2,78763.92,0.967440898828848,8789.0
1267,2006,New Kent County,0.0,5.5,82802.99,0.972161265371046,9267.0
1268,2007,New Kent County,0.0,5.3,83086.02,0.9728609158449036,9414.0
1269,2008,New Kent County,0.0,5.6,83651.03,0.9642052478453331,9927.0
1270,2009,New Kent County,0.0,5.6,80447.93,0.9304179157127286,9874.0
1271,2010,New Kent County,0.0,5.8,78460.16,0.9276972503501691,10294.0
1272,2011,New Kent County,0.0,6.9,78195.08,0.9358861887902458,10439.0
1273,2012,New Kent County,0.0,6.7,75452.35,0.9442551667721903,10615.0
1274,2013,New Kent County,0.0,6.7,77900.93,0.9495259844772108,10783.0
1275,2014,New Kent County,1.0,6.2,76875.51,0.95468034348312,11069.0
1276,2015,New Kent County,0.0,6.7,84073.59,0.9618313938580291,11212.0
1277,2016,New Kent County,0.0,5.9,88406.69,0.965733024923736,11657.0
1278,2017,New Kent County,0.0,5.5,91868.15,0.9682328017840436,11978.0
1279,2018,New Kent County,1.0,5.2,90858.0,0.9724644349919268,12396.0
1280,1999,Newport News city,1.0,12.8,52936.13,0.9604098108438008,84368.0
1281,2000,Newport News city,0.0,12.4,54649.68,0.9737558715225468,82886.0
1282,2001,Newport News city,0.0,11.9,52391.89,0.9644030760379696,84162.0
1283,2002,Newport News city,0.0,13.1,52240.9,0.9540871522590029,85247.0
1284,2003,Newport News city,0.0,14.0,52563.06,0.9525030849026941,85598.0
1285,2004,Newport News city,0.0,13.4,52736.81,0.9542199018715588,85745.0
1286,2005,Newport News city,0.0,14.2,56633.92,0.9547423940403884,86289.0
1287,2006,Newport News city,0.0,12.6,54227.76,0.9639237282980264,86219.0
1288,2007,Newport News city,0.0,14.7,54495.12,0.9643193682560952,87554.0
1289,2008,Newport News city,0.0,13.2,57111.48,0.9537095398207928,89322.0
1290,2009,Newport News city,0.0,13.5,56649.09,0.9258381388846167,94427.0
1291,2010,Newport News city,0.0,15.1,56818.08,0.9165838142780318,90664.0
1292,2011,Newport News city,0.0,15.5,53673.03,0.9184949692150024,90697.0
1293,2012,Newport News city,0.0,16.4,51272.36,0.9250747501151804,90033.0
1294,2013,Newport News city,0.0,17.5,51200.83,0.9321809390865884,90473.0
1295,2014,Newport News city,0.0,16.7,51430.12,0.9371975394311026,90644.0
1296,2015,Newport News city,0.0,16.8,51009.93,0.9455886206065192,88801.0
1297,2016,Newport News city,0.0,14.7,52476.23,0.9482027956333159,88730.0
1298,2017,Newport News city,1.0,17.2,50844.94,0.9540083230958551,88940.0
1299,2018,Newport News city,1.0,15.2,50283.0,0.9630940866521284,88574.0
1300,1999,Norfolk city,1.0,18.4,44084.21,0.9486970927486206,83551.0
1301,2000,Norfolk city,1.0,18.6,45129.05,0.9670548828203764,92995.0
1302,2001,Norfolk city,1.0,18.6,43251.39,0.9568259658454004,94794.0
1303,2002,Norfolk city,0.0,20.3,42897.92,0.9483594482683242,98076.0
1304,2003,Norfolk city,0.0,19.8,43831.29,0.9470926836651676,97218.0
1305,2004,Norfolk city,0.0,18.8,45011.66,0.9476743041213572,96978.0
1306,2005,Norfolk city,0.0,18.9,46834.03,0.949022622762492,96113.0
1307,2006,Norfolk city,0.0,17.5,49162.68,0.9570437017003492,95709.0
1308,2007,Norfolk city,0.0,17.9,48920.19,0.9590383171453536,99742.0
1309,2008,Norfolk city,0.0,19.5,47210.0,0.9473306775701557,100846.0
1310,2009,Norfolk city,0.0,18.4,48291.05,0.914622204646519,98751.0
1311,2010,Norfolk city,0.0,19.0,47338.79,0.9124677750295072,112449.0
1312,2011,Norfolk city,0.0,20.3,47219.15,0.9167410152553388,112931.0
1313,2012,Norfolk city,0.0,22.6,45888.07,0.9238354409069888,112848.0
1314,2013,Norfolk city,0.0,23.3,46372.38,0.9303326946437364,112762.0
1315,2014,Norfolk city,0.0,23.4,45194.59,0.9361547259125308,111971.0
1316,2015,Norfolk city,0.0,21.5,47795.25,0.9441662467455102,110513.0
1317,2016,Norfolk city,1.0,21.3,47934.83,0.9466334300912874,110210.0
1318,2017,Norfolk city,3.0,20.9,49393.4,0.9541199297558816,111592.0
1319,2018,Norfolk city,0.0,19.7,48519.0,0.963055229113188,111338.0
1320,1999,Northumberland County,0.0,10.9,53949.07,0.9236300666575536,5315.0
1321,2000,Northumberland County,0.0,11.8,54924.59,0.9537742026143308,5440.0
1322,2001,Northumberland County,0.0,11.7,52238.34,0.9488341299885982,5501.0
1323,2002,Northumberland County,0.0,13.0,51522.85,0.9397472320798794,5577.0
1324,2003,Northumberland County,0.0,12.3,52056.67,0.9432583431399082,5630.0
1325,2004,Northumberland County,0.0,11.8,53489.74,0.9486254842504236,5928.0
1326,2005,Northumberland County,0.0,12.4,54010.91,0.9509459399357242,6037.0
1327,2006,Northumberland County,0.0,13.4,55161.63,0.9574705438800952,5971.0
1328,2007,Northumberland County,0.0,13.6,54735.5,0.9564071120839372,5946.0
1329,2008,Northumberland County,0.0,13.0,55127.44,0.9427322543679052,5911.0
1330,2009,Northumberland County,2.0,13.6,63185.12,0.9127673360620476,6114.0
1331,2010,Northumberland County,0.0,14.4,53461.72,0.9129971244816144,6150.0
1332,2011,Northumberland County,0.0,13.8,51366.95,0.9098949890844068,6030.0
1333,2012,Northumberland County,0.0,14.7,51654.76,0.9181135396103444,5892.0
1334,2013,Northumberland County,0.0,16.1,52964.0,0.9257904618251972,5690.0
1335,2014,Northumberland County,0.0,14.3,54596.2,0.9290588427183968,5636.0
1336,2015,Northumberland County,0.0,13.7,55194.43,0.9387493536525184,5463.0
1337,2016,Northumberland County,0.0,13.4,55414.54,0.9447420484085978,5442.0
1338,2017,Northumberland County,0.0,14.4,54682.25,0.9479390094821376,5558.0
1339,2018,Northumberland County,0.0,14.8,55418.0,0.9549316930061296,5540.0
1340,1999,Norton city,0.0,19.1,37435.07,0.9249944316528834,1448.0
1341,2000,Norton city,0.0,18.6,37225.66,0.9587865430528064,1488.0
1342,2001,Norton city,0.0,17.6,35032.19,0.9542362402756236,1524.0
1343,2002,Norton city,0.0,16.9,36943.61,0.9508216868077524,1581.0
1344,2003,Norton city,0.0,18.2,37137.39,0.9462058177777756,1610.0
1345,2004,Norton city,1.0,18.0,37505.05,0.9446964642790032,1535.0
1346,2005,Norton city,0.0,22.1,35243.78,0.9443807160360422,1524.0
1347,2006,Norton city,0.0,20.3,35815.17,0.9477076739277086,1515.0
1348,2007,Norton city,0.0,20.6,37215.53,0.958895798811199,1565.0
1349,2008,Norton city,0.0,20.8,33201.33,0.9479504229815692,1620.0
1350,2009,Norton city,0.0,20.9,36659.71,0.936329335103014,1724.0
1351,2010,Norton city,0.0,19.5,38852.08,0.9271125534772612,2079.0
1352,2011,Norton city,0.0,20.5,36503.34,0.9304587302285608,2113.0
1353,2012,Norton city,0.0,18.1,36414.62,0.9231649159444868,1994.0
1354,2013,Norton city,0.0,22.0,34877.81,0.9164595712264796,1871.0
1355,2014,Norton city,0.0,21.6,33571.85,0.9227760327766602,1805.0
1356,2015,Norton city,0.0,23.7,33161.17,0.9305085556293144,1732.0
1357,2016,Norton city,0.0,23.0,32006.43,0.9309428724439864,1659.0
1358,2017,Norton city,0.0,22.3,34257.21,0.94762760675237,1700.0
1359,2018,Norton city,0.0,20.8,34442.0,0.9597559181807233,1665.0
1360,1999,Nottoway County,0.0,16.4,44617.9,0.9727641218728716,6743.0
1361,2000,Nottoway County,0.0,16.4,45860.17,0.9706076255362376,6172.0
1362,2001,Nottoway County,0.0,15.6,43213.0,0.9600944344802232,6265.0
1363,2002,Nottoway County,0.0,17.0,42925.91,0.9558600785751218,6352.0
1364,2003,Nottoway County,0.0,17.3,42455.83,0.955563608359264,6416.0
1365,2004,Nottoway County,0.0,16.8,42882.14,0.9548860402498222,6265.0
1366,2005,Nottoway County,0.0,19.4,45766.78,0.9539134151785416,6345.0
1367,2006,Nottoway County,0.0,19.3,43718.05,0.9584108608363396,6427.0
1368,2007,Nottoway County,0.0,19.9,45254.97,0.961178615354454,6578.0
1369,2008,Nottoway County,0.0,20.6,44310.53,0.9452683217260862,6588.0
1370,2009,Nottoway County,0.0,20.3,42683.04,0.9198526278732376,6638.0
1371,2010,Nottoway County,0.0,20.8,42675.89,0.9240743680836582,6858.0
1372,2011,Nottoway County,1.0,22.1,41077.45,0.9284817020884768,6892.0
1373,2012,Nottoway County,0.0,23.3,40341.62,0.9363047830027448,6880.0
1374,2013,Nottoway County,0.0,23.5,37579.24,0.939677766146136,7071.0
1375,2014,Nottoway County,0.0,24.3,40341.43,0.9464630216239868,7073.0
1376,2015,Nottoway County,0.0,23.7,41912.79,0.954684959342071,7129.0
1377,2016,Nottoway County,0.0,22.9,42394.11,0.959743598087584,7025.0
1378,2017,Nottoway County,0.0,22.1,41908.28,0.961999461460994,7123.0
1379,2018,Nottoway County,0.0,22.4,46368.0,0.9688061243356588,7211.0
1380,1999,Orange County,1.0,8.9,62416.98,0.9750670918345482,11028.0
1381,2000,Orange County,0.0,8.9,64436.44,0.9793375493824984,12737.0
1382,2001,Orange County,0.0,8.7,61134.3,0.9730021783351812,12932.0
1383,2002,Orange County,0.0,8.8,62626.65,0.9549230518427588,13287.0
1384,2003,Orange County,0.0,8.6,63187.62,0.959857139385476,13726.0
1385,2004,Orange County,0.0,8.0,65407.29,0.965748023579016,14093.0
1386,2005,Orange County,0.0,8.4,63311.98,0.9677654579080092,14651.0
1387,2006,Orange County,0.0,7.8,65271.82,0.9693893639456928,15042.0
1388,2007,Orange County,0.0,8.6,64633.66,0.9679577193000012,15396.0
1389,2008,Orange County,0.0,8.2,60980.17,0.9542380743836972,15677.0
1390,2009,Orange County,0.0,9.5,63625.08,0.9228437336316212,15836.0
1391,2010,Orange County,0.0,10.7,62137.71,0.9172354216244876,15456.0
1392,2011,Orange County,0.0,11.9,63740.99,0.9251410607770918,15788.0
1393,2012,Orange County,0.0,10.0,64288.22,0.9331787876128372,15878.0
1394,2013,Orange County,1.0,10.4,65677.56,0.9408319398280142,16114.0
1395,2014,Orange County,0.0,10.7,62941.38,0.9469137770693208,16170.0
1396,2015,Orange County,0.0,10.4,63045.12,0.9540317545465706,16052.0
1397,2016,Orange County,1.0,9.2,67656.45,0.9589197578721927,16342.0
1398,2017,Orange County,0.0,9.1,64235.59,0.9623723470856276,16852.0
1399,2018,Orange County,0.0,9.4,63681.0,0.9693465520832166,17013.0
1400,1999,Page County,1.0,10.9,49197.31,0.9608372506099891,11966.0
1401,2000,Page County,0.0,10.6,50238.11,0.97349024971662,11786.0
1402,2001,Page County,0.0,10.1,48095.33,0.9662558489961032,12164.0
1403,2002,Page County,0.0,11.0,47288.77,0.9382687811395748,12294.0
1404,2003,Page County,0.0,12.0,47229.56,0.9299786735228008,11882.0
1405,2004,Page County,0.0,11.6,47600.92,0.9439391641979316,11332.0
1406,2005,Page County,0.0,13.3,49687.77,0.9482523046010556,11433.0
1407,2006,Page County,0.0,13.0,47670.74,0.9528271890574048,11178.0
1408,2007,Page County,0.0,12.2,48920.19,0.9494662797077444,11327.0
1409,2008,Page County,0.0,14.2,48075.17,0.9312685331456941,11779.0
1410,2009,Page County,1.0,12.5,46106.5,0.8826509550294516,12069.0
1411,2010,Page County,0.0,15.7,43824.3,0.8835158717436746,12335.0
1412,2011,Page County,0.0,17.1,44888.46,0.8890738884376114,12491.0
1413,2012,Page County,0.0,15.6,45252.56,0.8979854809935065,12202.0
1414,2013,Page County,1.0,15.3,44343.61,0.9075682278045172,11944.0
1415,2014,Page County,0.0,16.9,47619.58,0.9191602693171144,11822.0
1416,2015,Page County,0.0,15.0,45907.56,0.9310380569270452,11641.0
1417,2016,Page County,0.0,16.4,47960.99,0.943595757713413,11580.0
1418,2017,Page County,0.0,15.4,46804.8,0.9487103714008706,11868.0
1419,2018,Page County,0.0,13.9,49073.0,0.9575432896431776,11893.0
1420,1999,Patrick County,0.0,11.6,44044.9,0.9459074957454796,8983.0
1421,2000,Patrick County,1.0,12.5,44115.72,0.966878104848396,9508.0
1422,2001,Patrick County,0.0,12.9,41475.61,0.9472207725096378,9591.0
1423,2002,Patrick County,0.0,13.6,41212.68,0.91558999243155,9601.0
1424,2003,Patrick County,0.0,14.1,41000.99,0.9233643989116144,9759.0
1425,2004,Patrick County,0.0,14.0,40784.61,0.9219449622425911,9023.0
1426,2005,Patrick County,0.0,16.1,40884.23,0.9334704664455066,8779.0
1427,2006,Patrick County,0.0,14.1,41477.03,0.9531792952046579,8808.0
1428,2007,Patrick County,0.0,15.0,40771.48,0.9594961842766994,9048.0
1429,2008,Patrick County,0.0,17.1,40443.0,0.9353243939520388,9140.0
1430,2009,Patrick County,0.0,17.6,38785.59,0.8888300146001312,9250.0
1431,2010,Patrick County,0.0,18.7,38870.55,0.8731005995369073,8321.0
1432,2011,Patrick County,0.0,18.0,38586.76,0.8919774592182308,8047.0
1433,2012,Patrick County,0.0,18.1,37054.51,0.90878114116149,7985.0
1434,2013,Patrick County,0.0,19.4,37416.2,0.9170725774246664,7802.0
1435,2014,Patrick County,0.0,21.9,37038.4,0.9328836964485192,7719.0
1436,2015,Patrick County,0.0,17.0,39597.96,0.9458234956960656,7637.0
1437,2016,Patrick County,0.0,17.9,40327.45,0.9510105478844958,7943.0
1438,2017,Patrick County,0.0,14.5,41406.33,0.9577242594758818,7688.0
1439,2018,Patrick County,1.0,15.5,42862.0,0.960820916218964,7435.0
1440,1999,Petersburg city,0.0,18.7,42637.37,0.947993072684988,15618.0
1441,2000,Petersburg city,0.0,17.8,43141.87,0.9657084713122608,13917.0
1442,2001,Petersburg city,0.0,17.1,40888.42,0.9446576165755348,14017.0
1443,2002,Petersburg city,0.0,18.5,39971.15,0.9250921198540341,14076.0
1444,2003,Petersburg city,0.0,18.6,39084.93,0.9135840688182642,14122.0
1445,2004,Petersburg city,0.0,18.3,39204.13,0.9213505530164884,13945.0
1446,2005,Petersburg city,0.0,21.8,39882.72,0.9258890792349074,13965.0
1447,2006,Petersburg city,0.0,19.3,40345.9,0.9369410481563154,13888.0
1448,2007,Petersburg city,0.0,19.1,42042.59,0.937453423554208,14087.0
1449,2008,Petersburg city,0.0,20.1,41339.74,0.92708740626286,14288.0
1450,2009,Petersburg city,0.0,22.2,37456.33,0.8667362211825528,14459.0
1451,2010,Petersburg city,1.0,25.2,37435.9,0.8603487969800291,13877.0
1452,2011,Petersburg city,0.0,24.3,36493.27,0.8713780489812251,13715.0
1453,2012,Petersburg city,1.0,25.8,36465.02,0.8805094091442044,13622.0
1454,2013,Petersburg city,0.0,28.1,35223.32,0.8832769481942565,13777.0
1455,2014,Petersburg city,0.0,25.8,34770.54,0.892664618936812,13786.0
1456,2015,Petersburg city,0.0,28.4,33540.62,0.9082678447737904,13501.0
1457,2016,Petersburg city,0.0,25.2,35826.86,0.9208213291082872,13192.0
1458,2017,Petersburg city,0.0,21.8,36916.49,0.927076004292798,13144.0
1459,2018,Petersburg city,0.0,24.1,37049.0,0.9376975282103736,12989.0
1460,1999,Pittsylvania County,0.0,11.0,51661.63,0.9422600260417174,31410.0
1461,2000,Pittsylvania County,0.0,10.1,52845.28,0.9665984369973958,31960.0
1462,2001,Pittsylvania County,1.0,10.2,49505.71,0.941274916908006,32501.0
1463,2002,Pittsylvania County,0.0,11.6,48829.84,0.9294418392377408,32838.0
1464,2003,Pittsylvania County,0.0,12.4,49309.86,0.9345321687338,32612.0
1465,2004,Pittsylvania County,0.0,12.1,49743.76,0.9364003617125284,31626.0
1466,2005,Pittsylvania County,0.0,14.3,48817.72,0.9359190100811776,31789.0
1467,2006,Pittsylvania County,0.0,13.0,48373.64,0.9449230014512996,31044.0
1468,2007,Pittsylvania County,0.0,12.1,46764.04,0.9428089549544288,30954.0
1469,2008,Pittsylvania County,0.0,14.4,45117.24,0.9337357582522842,31711.0
1470,2009,Pittsylvania County,0.0,15.6,46378.69,0.8940804708822864,31800.0
1471,2010,Pittsylvania County,0.0,15.9,47357.25,0.8910431476934582,30911.0
1472,2011,Pittsylvania County,0.0,14.7,45499.39,0.9089017971715259,31168.0
1473,2012,Pittsylvania County,1.0,14.5,46278.14,0.9222695219300552,30740.0
1474,2013,Pittsylvania County,0.0,15.2,43844.78,0.929580983558591,30443.0
1475,2014,Pittsylvania County,0.0,14.6,46935.83,0.9363440892834122,30235.0
1476,2015,Pittsylvania County,1.0,17.1,44929.27,0.9469168492167664,30067.0
1477,2016,Pittsylvania County,0.0,13.6,48335.6,0.9519929576785042,29660.0
1478,2017,Pittsylvania County,1.0,12.6,48566.73,0.95716554706058,30652.0
1479,2018,Pittsylvania County,1.0,16.4,44710.0,0.964024863038134,30488.0
1480,1999,Poquoson city,0.0,4.3,91570.1,0.9781065700524012,6117.0
1481,2000,Poquoson city,1.0,4.2,92602.07,0.9814791386164924,5832.0
1482,2001,Poquoson city,0.0,4.1,91008.33,0.9762001170280667,5883.0
1483,2002,Poquoson city,0.0,4.1,93758.72,0.9723238413745804,5978.0
